label,treatment,flux,swc,ts,date_time,bulk_density,root_density,total_c_percent,total_n_percent,cn_ratio,c_stock_kgC_m2,flux_mgco2_kgc,porosity,wfps,micro,macro
1,Disturbance,1.424,0,25.65,2023-06-06T08:04:00Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.04213939712184639,67.2762518490566,0,4.188141,64.573223
1,Disturbance,1.34766666666667,0,30.13,2023-06-09T10:11:00Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.03988052026302092,67.2762518490566,0,4.188141,64.573223
1,Disturbance,2.61666666666667,0.11,33.1733333333333,2023-06-12T13:35:40Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.07743311502961016,67.2762518490566,0.16350494710496,4.188141,64.573223
1,Disturbance,1.935,0.163333333333333,34.3733333333333,2023-06-16T13:02:20Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.05726104875756516,67.2762518490566,0.242780072974032,4.188141,64.573223
1,Disturbance,1.388,0.25,24.83,2023-06-23T11:20:00Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.041074075284496345,67.2762518490566,0.371602152511274,4.188141,64.573223
1,Disturbance,3.092,0,34.3333333333333,2023-07-06T11:43:20Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.09149930891906537,67.2762518490566,0,4.188141,64.573223
1,Disturbance,2.15566666666667,0.103333333333333,29.456666666666695,2023-08-05T09:24:40Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.06379107705687759,67.2762518490566,0.153595556371327,0.3515894,95.8014525
1,Disturbance,3.66833333333333,0.15,36.2033333333333,2023-08-15T11:47:00Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.10855432240775262,67.2762518490566,0.222961291506764,0.3515894,95.8014525
1,Disturbance,1.37933333333333,0,26.6666666666667,2023-09-11T09:38:00Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.04081760891624531,67.2762518490566,0,0.3515894,95.8014525
1,Disturbance,1.72366666666667,0.0466666666666667,31.866666666666696,2023-09-18T12:29:40Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.05100721500867699,67.2762518490566,0.0693657351354378,0.3515894,95.8014525
1,Disturbance,1.239,0,28.5,2023-09-25T11:09:20Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.036664826568797534,67.2762518490566,0,0.3515894,95.8014525
1,Disturbance,1.301,0,30.2,2023-10-02T11:23:30Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.038499547510900393,67.2762518490566,0,0.3515894,95.8014525
1,Disturbance,0.493946666666667,0.343356666666667,15.1055566666667,2024-01-29T11:56:06Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.014617004735729614,67.2762518490566,0.510368305649717,0.3515894,95.8014525
1,Disturbance,0.805866666666667,0.356063333333333,18.41889,2024-01-30T13:30:03Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.023847426610902597,67.2762518490566,0.529255604388023,0.3515894,95.8014525
1,Disturbance,0.6088,0.3065,19.1677766666667,2024-01-31T13:57:08Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.018015775960519724,67.2762518490566,0.455584238978822,0.3515894,95.8014525
1,Disturbance,0.397803333333333,0.378,12.1416666666667,2024-02-05T12:05:58Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.011771904943628899,67.2762518490566,0.561862454597046,0.3515894,95.8014525
1,Disturbance,0.51121,0.28595,19.233333333333295,2024-02-06T13:39:30Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.015127866013103298,67.2762518490566,0.425038542042395,0.3515894,95.8014525
1,Disturbance,0.465556666666667,0.305076666666667,17.2711133333333,2024-02-07T16:00:35Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.01377688009788606,67.2762518490566,0.453468584057191,0.3515894,95.8014525
1,Disturbance,0.650363333333333,0.2508,15.9833333333333,2024-03-25T11:35:50Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.019245729478104687,67.2762518490566,0.37279127939931,0.3515894,95.8014525
1,Disturbance,0.443453333333333,0.368086666666667,13.83278,2024-03-27T08:00:20Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.013122792217935282,67.2762518490566,0.547127190576132,0.3515894,95.8014525
1,Disturbance,0.386323333333333,0.274183333333333,12.52,2024-03-29T09:29:15Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.011432185646607272,67.2762518490566,0.407548467397531,0.3515894,95.8014525
1,Disturbance,0.67486,0.127416666666667,21.54111,2024-04-01T10:04:25Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.019970641532057066,67.2762518490566,0.189393230396579,0.3515894,95.8014525
1,Disturbance,1.60912,0.308871666666667,22.5238866666667,2024-07-30T08:16:02Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.047617518747686424,67.2762518490566,0.459109504732312,0.3515894,95.8014525
1,Disturbance,1.92668666666667,0.303433333333333,32.0966666666667,2024-07-31T11:02:45Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.05701503832586608,67.2762518490566,0.45102591924135,0.3515894,95.8014525
1,Disturbance,1.85835666666667,0.266766666666667,32.76,2024-08-01T10:23:13Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.05499299829402917,67.2762518490566,0.396524270206363,0.3515894,95.8014525
1,Disturbance,1.84926666666667,0.122333333333333,31.066666666666695,2024-08-02T09:35:23Z,0.867179326,2.54091e-4,1.715,0.095,18.0526315789474,1.48721254409,0.05472400453009827,67.2762518490566,0.181837319962183,0.3515894,95.8014525
2,NPK,0.733333333333333,0,25.41,2023-06-06T08:11:00Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.022675908914015285,63.3389759245283,0,1.405496,85.710747
2,NPK,0.696,0,32.1133333333333,2023-06-09T10:20:00Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.02152149900566543,63.3389759245283,0,1.405496,85.710747
2,NPK,1.34166666666667,0.146666666666667,31.753333333333295,2023-06-12T13:27:20Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.04148660608132355,63.3389759245283,0.231558317017041,1.405496,85.710747
2,NPK,1.05266666666667,0.14,34.1633333333333,2023-06-16T12:56:40Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.032550236522936614,63.3389759245283,0.221032938970812,1.405496,85.710747
2,NPK,0.952666666666667,0.12,24.1766666666667,2023-06-23T11:27:20Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.029458067125570794,63.3389759245283,0.189456804832125,1.405496,85.710747
2,NPK,2.77066666666667,0.07,34.2,2023-07-06T11:36:40Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.08567370676967974,63.3389759245283,0.110516469485406,1.405496,85.710747
2,NPK,2.10033333333333,0,27.45,2023-08-05T09:32:40Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.06494586457600462,63.3389759245283,0,1.405496,85.710747
2,NPK,2.76533333333333,0.14,32.6566666666667,2023-08-15T11:40:00Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.08550879106848669,63.3389759245283,0.221032938970812,1.405496,85.710747
2,NPK,1.571,0,28.6,2023-09-11T09:45:00Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.0485779812326155,63.3389759245283,0,1.405496,85.710747
2,NPK,1.41466666666667,0.03,31.4,2023-09-18T12:24:00Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.04374388974140053,63.3389759245283,0.0473642012080312,1.405496,85.710747
2,NPK,0.917,0,27.8,2023-09-25T11:03:40Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.02835519337384368,63.3389759245283,0,1.405496,85.710747
2,NPK,0.7505,0,30.6,2023-10-02T11:29:30Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.023206731327229748,63.3389759245283,0,1.405496,85.710747
2,NPK,0.490503333333333,0.317476666666667,17.0222233333333,2024-01-29T16:04:42Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.015167193966392106,63.3389759245283,0.501234290628501,1.405496,85.710747
2,NPK,0.551946666666667,0.35565,19.026666666666696,2024-01-30T13:25:01Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.017067125916446876,63.3389759245283,0.561502605321209,1.405496,85.710747
2,NPK,0.55986,0.365466666666667,18.6666666666667,2024-01-31T13:52:01Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.017311819588091734,63.3389759245283,0.577001224494282,1.405496,85.710747
2,NPK,0.320606666666667,0.309166666666667,11.9,2024-02-05T12:11:16Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.009913701232581009,63.3389759245283,0.488114406893877,1.405496,85.710747
2,NPK,0.58225,0.37049,19.7844466666667,2024-02-06T13:34:19Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.018004156316161923,63.3389759245283,0.584932096852115,1.405496,85.710747
2,NPK,0.490076666666667,0.294766666666667,17.8616666666667,2024-02-07T15:55:18Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.015154000710296699,63.3389759245283,0.465379590314022,1.405496,85.710747
2,NPK,0.8484,0.291276666666667,15.8177766666667,2024-03-25T11:41:31Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.026233965167250795,63.3389759245283,0.459869554906821,1.405496,85.710747
2,NPK,0.818226666666667,0.375662222222222,13.1666666666667,2024-03-27T08:06:08Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.025300954587752316,63.3389759245283,0.593098035986315,1.405496,85.710747
2,NPK,0.604903333333333,0.347083333333333,13.38111,2024-03-29T09:34:18Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.018704635756978494,63.3389759245283,0.547977494531805,1.405496,85.710747
2,NPK,0.720376666666667,0.221986666666667,21.8055533333333,2024-04-01T10:09:35Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.022275266832429957,63.3389759245283,0.350474038183338,1.405496,85.710747
2,NPK,1.41263666666667,0.31613,23.282223333333295,2024-07-30T08:22:08Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.043681118702634004,63.3389759245283,0.499108164263163,1.405496,85.710747
2,NPK,2.17731,0.25916,30.9022233333333,2024-07-31T10:57:50Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.06732611350578362,63.3389759245283,0.409163546169112,1.405496,85.710747
2,NPK,2.36854666666667,0.21151,32.9205566666667,2024-08-01T10:28:19Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.0732394751889927,63.3389759245283,0.333933406583689,1.405496,85.710747
2,NPK,1.86093,0.24231,31.4266666666667,2024-08-02T09:40:19Z,0.971517138,5.72e-5,1.465,0.095,15.4210526315789,1.42327260717,0.057543107966397944,63.3389759245283,0.382560653157268,1.405496,85.710747
3,NPK,1.11966666666667,0,26.41,2023-06-06T08:19:00Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.025971047990563993,74.6104115849057,0,2.965796,79.376742
3,NPK,1.138,0,31.99,2023-06-09T10:26:40Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.026396295873708005,74.6104115849057,0,2.965796,79.376742
3,NPK,2.487,0.0333333333333333,31.96,2023-06-12T13:19:20Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.057686808293419885,74.6104115849057,0.044676517157931,2.965796,79.376742
3,NPK,2.19433333333333,0.223333333333333,34.1266666666667,2023-06-16T12:50:40Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.050898305722501334,74.6104115849057,0.299332664958138,2.965796,79.376742
3,NPK,2.11533333333333,0.27,24.5366666666667,2023-06-23T11:38:00Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.04906587393513496,74.6104115849057,0.361879788979241,2.965796,79.376742
3,NPK,4.58433333333333,0.00333333333333333,34.3333333333333,2023-07-06T11:30:00Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.10633516612510428,74.6104115849057,0.0044676517157931,2.965796,79.376742
3,NPK,3.79733333333333,0.0566666666666667,27.983333333333295,2023-08-05T09:45:20Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.0880804342686823,74.6104115849057,0.0759500791684827,2.965796,79.376742
3,NPK,4.91866666666667,0.17,31.7866666666667,2023-08-15T11:33:40Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.11409014115771403,74.6104115849057,0.227850237505448,2.965796,79.376742
3,NPK,2.03533333333333,0,28.3,2023-09-11T09:52:00Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.047210246808687996,74.6104115849057,0,2.965796,79.376742
3,NPK,1.99866666666667,0,30.4,2023-09-18T12:18:20Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.04635975104239997,74.6104115849057,0,2.965796,79.376742
3,NPK,1.085,0,27.4,2023-09-25T10:57:20Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.025166942902436897,74.6104115849057,0,2.965796,79.376742
3,NPK,0.93,0,31.1,2023-10-02T11:34:40Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.021571665344945912,74.6104115849057,0,2.965796,79.376742
3,NPK,1.28205666666667,0.189466666666667,16.5577766666667,2024-01-29T15:59:15Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.029737739103860513,74.6104115849057,0.25394132352568,2.965796,79.376742
3,NPK,1.17000666666667,0.22221,18.886666666666695,2024-01-30T13:20:04Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.02713870135988074,74.6104115849057,0.297827066329916,2.965796,79.376742
3,NPK,1.29361666666667,0.349633333333333,18.142776666666695,2024-01-31T13:46:14Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.0300058772236321,74.6104115849057,0.468611988469539,2.965796,79.376742
3,NPK,0.75879,0.342633333333333,12.50389,2024-02-05T12:16:24Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.017600391340958615,74.6104115849057,0.459229919866373,2.965796,79.376742
3,NPK,1.14795333333333,0.219686666666667,19.615553333333295,2024-02-06T13:29:26Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.026627166815356706,74.6104115849057,0.29444505398106,2.965796,79.376742
3,NPK,1.15193666666667,0.21364,17.94889,2024-02-07T15:50:21Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.026719561582694534,74.6104115849057,0.286340733768611,2.965796,79.376742
3,NPK,1.25819,0.235713333333333,16.4555566666667,2024-03-25T11:46:38Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.02918414367780376,74.6104115849057,0.315925523430593,2.965796,79.376742
3,NPK,1.28191,0.285166666666667,13.0372233333333,2024-03-27T08:10:59Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.029734337120795287,74.6104115849057,0.3822076042861,2.965796,79.376742
3,NPK,1.06092333333333,0.180006666666667,13.3044433333333,2024-03-29T09:39:15Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.02460847645517322,74.6104115849057,0.241262127956259,2.965796,79.376742
3,NPK,1.77809333333333,0.123556666666667,21.7388866666667,2024-04-01T10:14:42Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.04124347778359779,74.6104115849057,0.165602446149303,2.965796,79.376742
3,NPK,2.20202,0.339917777777778,23.8,2024-07-30T08:27:58Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.05107660056223419,74.6104115849057,0.45559027293524,2.965796,79.376742
3,NPK,2.94964666666667,0.25095,31.255,2024-07-31T10:52:46Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.06841805460125659,74.6104115849057,0.336347159423484,2.965796,79.376742
3,NPK,3.18636,0.169836666666667,32.3,2024-08-01T10:33:08Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.07390870063281921,74.6104115849057,0.227631322571374,2.965796,79.376742
3,NPK,3.34532666666667,0.08018,30.9577766666667,2024-08-02T09:45:13Z,0.672824093,3.69049e-4,2.82,0.145,19.448275862069,1.89736394226,0.07759598636866326,74.6104115849057,0.107464894371687,2.965796,79.376742
4,Control,1.09066666666667,0,25.44,2023-06-06T08:28:00Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.01971162911125257,55.1749115849057,0,2.526433,78.695865
4,Control,0.98,0,33.9366666666667,2023-06-09T10:37:00Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.01771154938480513,55.1749115849057,0,2.526433,78.695865
4,Control,1.43633333333333,0.17,30.1766666666667,2023-06-12T13:11:20Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.025958866088137796,55.1749115849057,0.308111051049708,2.526433,78.695865
4,Control,1.36766666666667,0.29,33.6233333333333,2023-06-16T12:44:20Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.02471785276389647,55.1749115849057,0.525601204731855,2.526433,78.695865
4,Control,1.28233333333333,0.36,25.0433333333333,2023-06-23T11:44:20Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.023175622613382706,55.1749115849057,0.652470461046441,2.526433,78.695865
4,Control,2.46833333333333,0.0566666666666667,34.6,2023-07-06T11:21:40Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.044610211970912174,55.1749115849057,0.102703683683236,2.526433,78.695865
4,Control,2.148,0,29.3533333333333,2023-08-05T10:00:00Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.03882082456996063,55.1749115849057,0,2.526433,78.695865
4,Control,2.65933333333333,0.26,34.1266666666667,2023-08-15T11:25:20Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.04806215679999155,55.1749115849057,0.471228666311318,2.526433,78.695865
4,Control,1.55766666666667,0,27.8,2023-09-11T10:00:00Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.028151724583399505,55.1749115849057,0,2.526433,78.695865
4,Control,1.19133333333333,0,30.3,2023-09-18T12:11:40Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.021530978741936515,55.1749115849057,0,2.526433,78.695865
4,Control,0.755,0,27.1,2023-09-25T10:50:40Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.013645122230130483,55.1749115849057,0,2.526433,78.695865
4,Control,0.645666666666667,0,30.8333333333333,2023-10-02T11:40:40Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.011669139849784883,55.1749115849057,0,2.526433,78.695865
4,Control,0.558916666666667,0.274123333333333,17.5,2024-01-29T15:33:08Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.0101013062690381,55.1749115849057,0.496826049121075,2.526433,78.695865
4,Control,0.543496666666667,0.343473333333333,20.0233333333333,2024-01-30T12:58:18Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.009822620461371064,55.1749115849057,0.622517233769883,2.526433,78.695865
4,Control,0.582226666666667,0.37248,17.43889,2024-01-31T15:22:53Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.010522588122262396,55.1749115849057,0.675089437029384,2.526433,78.695865
4,Control,0.46565,0.322283333333333,13.7944433333333,2024-02-05T15:02:58Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.008415696909218886,55.1749115849057,0.58411209746551,2.526433,78.695865
4,Control,0.53282,0.348556666666667,18.7433333333333,2024-02-06T13:23:43Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.00962966096246109,55.1749115849057,0.631730358335585,2.526433,78.695865
4,Control,0.57081,0.272096666666667,18,2024-02-07T15:32:56Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.010316254596265936,55.1749115849057,0.49315288208111,2.526433,78.695865
4,Control,0.82393,0.223086666666667,17.2455566666667,2024-03-25T11:52:42Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.014890894780227032,55.1749115849057,0.404326278481427,2.526433,78.695865
4,Control,0.63552,0.304323333333333,13.0766666666667,2024-03-27T08:16:49Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.011485759045950361,55.1749115849057,0.551561071131082,2.526433,78.695865
4,Control,1.02503,0.26613,13.2333333333333,2024-03-29T09:44:37Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.018525377006027348,55.1749115849057,0.482338788328581,2.526433,78.695865
4,Control,0.936753333333333,0.20299,21.9,2024-04-01T10:20:03Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.016929951963994026,55.1749115849057,0.367902719132825,2.526433,78.695865
4,Control,1.66519666666667,0.313033333333333,24.4533333333333,2024-07-30T08:34:37Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.030095115303142458,55.1749115849057,0.567347231452512,2.526433,78.695865
4,Control,1.85606333333333,0.300606666666667,31.2,2024-07-31T10:47:07Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.03354465039761153,55.1749115849057,0.544824917760094,2.526433,78.695865
4,Control,2.18084666666667,0.251093333333333,32.1083333333333,2024-08-01T10:38:34Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.03941446269117794,55.1749115849057,0.455086063793577,2.526433,78.695865
4,Control,2.17468333333333,0.222766666666667,30.706666666666695,2024-08-02T09:50:32Z,1.187864843,4.33682e-4,2.05,0.1,20.5,2.43512292815,0.039303072708822356,55.1749115849057,0.403746304738274,2.526433,78.695865
5,NPK+Disturbance,1.205,0,27.14,2023-06-06T08:35:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.04824257892427437,63.9285014339623,0,3.066769,72.706971
5,NPK+Disturbance,1.22466666666667,0,34.2666666666667,2023-06-09T10:44:40Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.04902994051667621,63.9285014339623,0,3.066769,72.706971
5,NPK+Disturbance,2.935,0.26,30.6,2023-06-12T13:02:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.11750370883215377,63.9285014339623,0.406704355910139,3.066769,72.706971
5,NPK+Disturbance,2.36633333333333,0.17,33.6166666666667,2023-06-16T12:38:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.09473694821118209,63.9285014339623,0.265922078864321,3.066769,72.706971
5,NPK+Disturbance,2.72866666666667,0.38,24.97,2023-06-23T11:52:20Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.10924308466780372,63.9285014339623,0.594414058637895,3.066769,72.706971
5,NPK+Disturbance,4.24033333333333,0.09,35.5666666666667,2023-07-06T11:15:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.16976316638885028,63.9285014339623,0.140782277045817,3.066769,72.706971
5,NPK+Disturbance,4.252,0.04,31.72,2023-08-05T10:08:20Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.17023024529959718,63.9285014339623,0.0625699009092521,2.549834,78.404891
5,NPK+Disturbance,14.101,0.193333333333333,35.4666666666667,2023-08-15T11:16:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.5645382617520273,63.9285014339623,0.302421187728052,2.549834,78.404891
5,NPK+Disturbance,2.656,0,30.4,2023-09-11T10:09:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.10633385030943796,63.9285014339623,0,2.549834,78.404891
5,NPK+Disturbance,2.42166666666667,0,30,2023-09-18T12:05:40Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.09695223675929565,63.9285014339623,0,2.549834,78.404891
5,NPK+Disturbance,1.28933333333333,0,26.3333333333333,2023-09-25T10:45:00Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.051618892193386653,63.9285014339623,0,2.549834,78.404891
5,NPK+Disturbance,1.19,0,30.8333333333333,2023-10-02T11:46:20Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.04764204889617137,63.9285014339623,0,2.549834,78.404891
5,NPK+Disturbance,1.31245,0.362713333333333,18.75,2024-01-29T14:54:51Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.05254437569225219,63.9285014339623,0.56737343312828,2.549834,78.404891
5,NPK+Disturbance,0.91357,0.33,18.385556666666705,2024-01-30T12:36:52Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.03657508118493721,63.9285014339623,0.51620168250133,2.549834,78.404891
5,NPK+Disturbance,0.973843333333333,0.3362,18.91111,2024-01-31T15:12:05Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.038988144288972404,63.9285014339623,0.525900017142264,2.549834,78.404891
5,NPK+Disturbance,1.21157666666667,0.326053333333333,14.1338866666667,2024-02-05T14:51:55Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.04850587797881833,63.9285014339623,0.51002811894495,2.549834,78.404891
5,NPK+Disturbance,0.95331,0.362143333333333,19.32889,2024-02-06T13:13:54Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.038166085406058085,63.9285014339623,0.566481812040323,2.549834,78.404891
5,NPK+Disturbance,0.891213333333333,0.300583333333333,19.1622233333333,2024-02-07T15:23:07Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.03568002454082901,63.9285014339623,0.470186734540984,2.549834,78.404891
5,NPK+Disturbance,1.04101333333333,0.255583333333333,17.5777766666667,2024-03-25T12:03:30Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.041677317754817526,63.9285014339623,0.399795596018075,2.549834,78.404891
5,NPK+Disturbance,0.8747,0.36514,12.8766666666667,2024-03-27T08:28:56Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.03501890770544631,63.9285014339623,0.571169340450108,2.549834,78.404891
5,NPK+Disturbance,0.849143333333333,0.282933333333333,14.4,2024-03-29T09:54:51Z,0.955894712,1.08051e-4,1.15,0.07,16.4285714285714,1.0992789188,0.03399573798867613,63.9285014339623,0.442577765764776,2.549834,78.404891
