,co2,date_time,label,swc,flux,ts,ta,day,month,treatment,drying_cycle,dar,rep,fdar,time_of_day,time,ftime
460,455.99,1/29/24 12:46,16,0.2982,1.01294,16.7,16.12081,29,1,Control,1,1,4,1,pm,1,1
461,457.08,1/29/24 12:51,17,0.245,0.98851,16.26667,16.79014,29,1,NPK,1,1,4,1,pm,1,1
462,457.78,1/29/24 12:52,17,0.2521,1.0668,16.32,16.80428,29,1,NPK,1,1,4,1,pm,1,1
463,457.63,1/29/24 12:54,17,0.25353,1.11508,16.5,16.73229,29,1,NPK,1,1,4,1,pm,1,1
464,452.55,1/29/24 13:04,23,0.3454,0.64555,16.59,16.62585,29,1,Disturbance,1,1,5,1,pm,1,1
465,452.99,1/29/24 13:06,23,0.344,0.66656,16.94333,16.35933,29,1,Disturbance,1,1,5,1,pm,1,1
466,453.36,1/29/24 13:07,23,0.343,0.67164,16.97,15.84793,29,1,Disturbance,1,1,5,1,pm,1,1
467,455.97,1/29/24 13:18,22,0.378,0.84017,17.30333,16.29433,29,1,Control,1,1,5,1,pm,1,1
468,455.77,1/29/24 13:19,22,0.378,0.94652,17.58667,16.45729,29,1,Control,1,1,5,1,pm,1,1
469,456.24,1/29/24 13:21,22,0.378,1.13693,17.87333,16.52902,29,1,Control,1,1,5,1,pm,1,1
470,461.05,1/29/24 13:25,21,0.28308,1.60858,17.75667,16.85067,29,1,NPK+Disturbance,1,1,5,1,pm,1,1
471,460.07,1/29/24 13:26,21,0.395,1.49393,17.47333,16.92913,29,1,NPK+Disturbance,1,1,5,1,pm,1,1
472,460.12,1/29/24 13:28,21,0.395,1.49007,17.3,16.91633,29,1,NPK+Disturbance,1,1,5,1,pm,1,1
473,453.86,1/29/24 13:32,20,0.39248,0.81652,17.3,16.16341,29,1,Disturbance,1,1,4,1,pm,1,1
474,453.58,1/29/24 13:33,20,0.392,0.76663,17.205,15.66091,29,1,Disturbance,1,1,4,1,pm,1,1
475,453.84,1/29/24 13:34,20,0.391,0.7012,16.92333,15.36538,29,1,Disturbance,1,1,4,1,pm,1,1
476,454.88,1/29/24 13:39,19,0.21167,0.79977,16.66667,17.33348,29,1,NPK,1,1,4,1,pm,1,1
477,456.15,1/29/24 13:40,19,0.253,0.97218,16.725,17.15445,29,1,NPK,1,1,4,1,pm,1,1
478,455.81,1/29/24 13:42,19,0.255,0.84132,16.8,17.19391,29,1,NPK,1,1,4,1,pm,1,1
479,457.88,1/29/24 13:46,18,0.32595,1.48229,17.265,16.34024,29,1,NPK+Disturbance,1,1,4,1,pm,1,1
480,458.92,1/29/24 13:47,18,0.368,1.60696,17.56333,16.58507,29,1,NPK+Disturbance,1,1,4,1,pm,1,1
481,458.16,1/29/24 13:49,18,0.368,1.43383,17.7,16.53204,29,1,NPK+Disturbance,1,1,4,1,pm,1,1
482,452.97,1/29/24 14:34,7,0.2681,0.70764,17.51,17.92584,29,1,Control,1,1,2,1,pm,1,1
483,453.31,1/29/24 14:35,7,0.26952,0.75614,17.845,18.57134,29,1,Control,1,1,2,1,pm,1,1
484,452.9,1/29/24 14:37,7,0.27175,0.77455,18,18.01583,29,1,Control,1,1,2,1,pm,1,1
485,461.25,1/29/24 14:41,6,0.2101,2.1676,18.22,16.91476,29,1,NPK+Disturbance,1,1,2,1,pm,1,1
486,462.1,1/29/24 14:42,6,0.38297,1.71784,18.4,17.13166,29,1,NPK+Disturbance,1,1,2,1,pm,1,1
487,458.76,1/29/24 14:43,6,0.383,1.55129,18.4,16.9152,29,1,NPK+Disturbance,1,1,2,1,pm,1,1
488,453.45,1/29/24 14:47,8,0.3104,0.95703,18.72,17.45033,29,1,Disturbance,1,1,2,1,pm,1,1
489,453.13,1/29/24 14:48,8,0.387,0.83883,18.94667,17.82581,29,1,Disturbance,1,1,2,1,pm,1,1
490,453.72,1/29/24 14:50,8,0.387,1.01515,19.1,17.69582,29,1,Disturbance,1,1,2,1,pm,1,1
491,458.27,1/29/24 14:53,5,0.33642,1.41935,18.91667,16.31153,29,1,NPK+Disturbance,1,1,1,1,pm,1,1
492,458.09,1/29/24 14:54,5,0.366,1.33697,18.73333,16.38522,29,1,NPK+Disturbance,1,1,1,1,pm,1,1
493,457.51,1/29/24 14:56,5,0.366,1.18103,18.6,16.45328,29,1,NPK+Disturbance,1,1,1,1,pm,1,1
494,453.57,1/29/24 15:13,9,0.19345,0.95098,17.3,17.17668,29,1,NPK,1,1,2,1,pm,1,1
495,453.97,1/29/24 15:14,9,0.22627,0.88724,17.26833,17.17446,29,1,NPK,1,1,2,1,pm,1,1
496,454.73,1/29/24 15:16,9,0.23193,0.83239,17.2,17.32849,29,1,NPK,1,1,2,1,pm,1,1
497,451.47,1/29/24 15:25,10,0.29293,0.53652,18.2,17.65375,29,1,NPK,1,1,2,1,pm,1,1
498,451.79,1/29/24 15:27,10,0.29683,0.6116,18.01667,17.25743,29,1,NPK,1,1,2,1,pm,1,1
499,452.84,1/29/24 15:28,10,0.3,0.52197,17.63333,17.30863,29,1,NPK,1,1,2,1,pm,1,1
500,451.16,1/29/24 15:31,4,0.1503,0.54605,17.5,17.88336,29,1,Control,1,1,1,1,pm,1,1
501,451.19,1/29/24 15:33,4,0.33577,0.58561,17.5,18.07027,29,1,Control,1,1,1,1,pm,1,1
502,452.05,1/29/24 15:34,4,0.3363,0.54509,17.5,17.79757,29,1,Control,1,1,1,1,pm,1,1
503,452.86,1/29/24 15:38,11,0.32067,0.70322,17.3,17.16634,29,1,NPK,1,1,3,1,pm,1,1
504,452.64,1/29/24 15:39,11,0.3713,0.66315,17.14,16.41305,29,1,NPK,1,1,3,1,pm,1,1
505,452.57,1/29/24 15:41,11,0.372,0.63931,16.85667,16.07005,29,1,NPK,1,1,3,1,pm,1,1
506,453.83,1/29/24 15:44,12,0.37513,1.25562,16.22,15.75708,29,1,Disturbance,1,1,3,1,pm,1,1
507,452.41,1/29/24 15:45,12,0.37543,0.83512,15.53,15.45805,29,1,Disturbance,1,1,3,1,pm,1,1
508,453.04,1/29/24 15:47,12,0.375,1.12342,15,15.83281,29,1,Disturbance,1,1,3,1,pm,1,1
509,451.64,1/29/24 15:49,15,0.19192,0.53764,14.81667,16.91033,29,1,Control,1,1,3,1,pm,1,1
510,451.5,1/29/24 15:51,15,0.332,0.52351,15,16.66356,29,1,Control,1,1,3,1,pm,1,1
511,451.8,1/29/24 15:52,15,0.33387,0.48072,15.28667,16.6549,29,1,Control,1,1,3,1,pm,1,1
512,458.77,1/29/24 15:57,3,0.12045,1.14649,15.865,16.59636,29,1,NPK,1,1,1,1,pm,1,1
513,456.18,1/29/24 15:59,3,0.22195,1.30626,16.68833,16.72476,29,1,NPK,1,1,1,1,pm,1,1
514,456.55,1/29/24 16:00,3,0.226,1.39342,17.12,16.88388,29,1,NPK,1,1,1,1,pm,1,1
515,450.36,1/29/24 16:03,2,0.315,0.48877,17.5,15.89497,29,1,NPK,1,1,1,1,pm,1,1
516,450.64,1/29/24 16:04,2,0.3183,0.57329,17.02667,15.44549,29,1,NPK,1,1,1,1,pm,1,1
517,449.94,1/29/24 16:06,2,0.31913,0.40945,16.54,15.42083,29,1,NPK,1,1,1,1,pm,1,1
518,457.01,1/30/24 12:18,7,0.344,0.5687,16,17.04012,30,1,Control,1,2,2,2,pm,2,2
519,457.72,1/30/24 12:20,7,0.34457,0.60545,16,17.12754,30,1,Control,1,2,2,2,pm,2,2
520,458.37,1/30/24 12:21,7,0.345,0.57278,16,17.15223,30,1,Control,1,2,2,2,pm,2,2
521,456.82,1/30/24 12:24,6,0.36453,0.69421,16.39,16.85554,30,1,NPK+Disturbance,1,2,2,2,pm,2,2
522,456.85,1/30/24 12:25,6,0.36505,0.65764,16.7,16.87979,30,1,NPK+Disturbance,1,2,2,2,pm,2,2
523,456.89,1/30/24 12:27,6,0.366,0.6912,16.7,16.36781,30,1,NPK+Disturbance,1,2,2,2,pm,2,2
524,456.63,1/30/24 12:29,8,0.37305,0.64979,16.73,16.99052,30,1,Disturbance,1,2,2,2,pm,2,2
525,457.85,1/30/24 12:31,8,0.37448,0.64594,17.49333,17.66604,30,1,Disturbance,1,2,2,2,pm,2,2
526,455.89,1/30/24 12:32,8,0.375,0.60655,17.97,17.5935,30,1,Disturbance,1,2,2,2,pm,2,2
527,458.13,1/30/24 12:35,5,0.25147,0.94563,18.13667,16.46334,30,1,NPK+Disturbance,1,2,1,2,pm,2,2
528,459.37,1/30/24 12:36,5,0.369,0.87808,18.42,16.79842,30,1,NPK+Disturbance,1,2,1,2,pm,2,2
529,459.67,1/30/24 12:38,5,0.36953,0.917,18.6,16.81619,30,1,NPK+Disturbance,1,2,1,2,pm,2,2
530,458.72,1/30/24 12:46,9,0.1843,0.80136,17.24333,17.02196,30,1,NPK,1,2,2,2,pm,2,2
531,458.55,1/30/24 12:47,9,0.23613,0.67437,17.3,17.55957,30,1,NPK,1,2,2,2,pm,2,2
532,459.18,1/30/24 12:49,9,0.2393,0.69637,17.3,17.89483,30,1,NPK,1,2,2,2,pm,2,2
533,455.64,1/30/24 12:56,4,0.34035,0.54751,20.47667,19.03175,30,1,Control,1,2,1,2,pm,2,2
534,455.85,1/30/24 12:58,4,0.3441,0.53835,20.08,19.01071,30,1,Control,1,2,1,2,pm,2,2
535,456.16,1/30/24 12:59,4,0.34597,0.54463,19.51333,18.80158,30,1,Control,1,2,1,2,pm,2,2
536,456.87,1/30/24 13:02,10,0.205,0.52738,18.85333,18.40268,30,1,NPK,1,2,2,2,pm,2,2
537,456.9,1/30/24 13:03,10,0.24677,0.60329,18.44667,18.60004,30,1,NPK,1,2,2,2,pm,2,2
538,456.45,1/30/24 13:05,10,0.24727,0.66852,18.105,18.62626,30,1,NPK,1,2,2,2,pm,2,2
539,456.61,1/30/24 13:07,11,0.29117,0.60701,17.69333,17.92937,30,1,NPK,1,2,3,2,pm,2,2
540,456.81,1/30/24 13:09,11,0.296,0.68801,17.5,17.96888,30,1,NPK,1,2,3,2,pm,2,2
541,456.84,1/30/24 13:10,11,0.29777,0.60912,17.32333,18.08959,30,1,NPK,1,2,3,2,pm,2,2
542,455.5,1/30/24 13:13,12,0.37657,0.73017,17.285,17.49454,30,1,Disturbance,1,2,3,2,pm,2,2
543,455.35,1/30/24 13:14,12,0.37872,0.62963,17.64333,17.24589,30,1,Disturbance,1,2,3,2,pm,2,2
544,454.53,1/30/24 13:15,12,0.379,0.60779,18.02667,17.08341,30,1,Disturbance,1,2,3,2,pm,2,2
545,458.82,1/30/24 13:18,3,0.222,1.13423,18.37667,18.23023,30,1,NPK,1,2,1,2,pm,2,2
546,460.19,1/30/24 13:20,3,0.2209,1.33109,18.89,18.7951,30,1,NPK,1,2,1,2,pm,2,2
547,459.21,1/30/24 13:21,3,0.22373,1.0447,19.39333,18.84852,30,1,NPK,1,2,1,2,pm,2,2
548,453.67,1/30/24 13:23,2,0.339,0.60528,19.53333,17.82855,30,1,NPK,1,2,1,2,pm,2,2
549,453.41,1/30/24 13:25,2,0.36327,0.56844,19.02,18.26792,30,1,NPK,1,2,1,2,pm,2,2
550,455.64,1/30/24 13:26,2,0.36468,0.48212,18.52667,18.51393,30,1,NPK,1,2,1,2,pm,2,2
551,457.3,1/30/24 13:28,1,0.35547,0.81245,18.2,17.95806,30,1,Disturbance,1,2,1,2,pm,2,2
552,457.11,1/30/24 13:30,1,0.356,0.74427,18.45667,18.24721,30,1,Disturbance,1,2,1,2,pm,2,2
553,457.03,1/30/24 13:31,1,0.35672,0.86088,18.6,18.29268,30,1,Disturbance,1,2,1,2,pm,2,2
554,458.95,1/30/24 13:33,13,0.29317,1.39552,18.61,18.65529,30,1,NPK+Disturbance,1,2,3,2,pm,2,2
555,458.56,1/30/24 13:35,13,0.29987,1.24045,18.9,18.66934,30,1,NPK+Disturbance,1,2,3,2,pm,2,2
556,458.59,1/30/24 13:36,13,0.30112,1.28355,18.81167,18.14469,30,1,NPK+Disturbance,1,2,3,2,pm,2,2
557,453.53,1/30/24 13:39,14,0.2859,0.35463,18.6,18.00798,30,1,NPK,1,2,3,2,pm,2,2
558,453.98,1/30/24 13:40,14,0.29185,0.30918,18.43,17.70798,30,1,NPK,1,2,3,2,pm,2,2
559,454.27,1/30/24 13:42,14,0.29472,0.33349,18.54333,17.51883,30,1,NPK,1,2,3,2,pm,2,2
560,454.12,1/30/24 13:44,15,0.24747,0.48479,18.20667,18.68958,30,1,Control,1,2,3,2,pm,2,2
561,455.35,1/30/24 13:46,15,0.26177,0.46138,18.2,19.53659,30,1,Control,1,2,3,2,pm,2,2
562,455.01,1/30/24 13:47,15,0.26218,0.48343,18.03667,19.71718,30,1,Control,1,2,3,2,pm,2,2
563,457.18,1/30/24 13:50,24,0.23438,0.79986,17.7,19.2419,30,1,NPK,1,2,5,2,pm,2,2
564,457.61,1/30/24 13:52,24,0.29123,0.78666,17.74667,19.28209,30,1,NPK,1,2,5,2,pm,2,2
565,456.68,1/30/24 13:53,24,0.29267,0.83974,17.9,18.92176,30,1,NPK,1,2,5,2,pm,2,2
566,457.14,1/30/24 13:55,25,0.358,0.88876,18.25,20.77534,30,1,NPK,1,2,5,2,pm,2,2
567,458.79,1/30/24 13:57,25,0.358,0.77106,18.85,20.99267,30,1,NPK,1,2,5,2,pm,2,2
568,457.85,1/30/24 13:58,25,0.358,0.83944,19.27333,21.06973,30,1,NPK,1,2,5,2,pm,2,2
569,454.63,1/30/24 14:13,23,0.26868,0.90935,19.1,19.01748,30,1,Disturbance,1,2,5,2,pm,2,2
570,454.88,1/30/24 14:14,23,0.3412,0.83752,19.1,19.04756,30,1,Disturbance,1,2,5,2,pm,2,2
571,454.52,1/30/24 14:16,23,0.342,0.84342,19.1,18.80557,30,1,Disturbance,1,2,5,2,pm,2,2
572,456.96,1/30/24 14:24,22,0.3064,0.92338,18.61333,18.75985,30,1,Control,1,2,5,2,pm,2,2
573,458.7,1/30/24 14:25,22,0.308,0.8983,18.22,18.5582,30,1,Control,1,2,5,2,pm,2,2
574,457.05,1/30/24 14:27,22,0.30967,0.96828,17.96667,18.55693,30,1,Control,1,2,5,2,pm,2,2
575,457.49,1/30/24 14:29,21,0.23813,1.26674,17.77333,17.81748,30,1,NPK+Disturbance,1,2,5,2,pm,2,2
576,459.43,1/30/24 14:30,21,0.377,1.27344,17.68667,18.08058,30,1,NPK+Disturbance,1,2,5,2,pm,2,2
577,458.03,1/30/24 14:32,21,0.37652,1.27678,17.5,18.13649,30,1,NPK+Disturbance,1,2,5,2,pm,2,2
578,457.34,1/30/24 14:34,20,0.29833,0.81699,17.46667,17.86079,30,1,Disturbance,1,2,4,2,pm,2,2
579,455.17,1/30/24 14:36,20,0.357,0.7921,17.5,17.59078,30,1,Disturbance,1,2,4,2,pm,2,2
580,455.95,1/30/24 14:37,20,0.357,0.74407,17.36667,17.36896,30,1,Disturbance,1,2,4,2,pm,2,2
581,467.67,1/30/24 14:40,19,0.28095,0.57165,17.23167,18.21197,30,1,NPK,1,2,4,2,pm,2,2
582,455.56,1/30/24 14:41,19,0.28525,0.73431,17.3,18.85037,30,1,NPK,1,2,4,2,pm,2,2
583,454.86,1/30/24 14:42,19,0.28533,0.61346,17.3,19.07426,30,1,NPK,1,2,4,2,pm,2,2
584,457.86,1/30/24 14:45,18,0.3465,1.16637,17.48333,18.85479,30,1,NPK+Disturbance,1,2,4,2,pm,2,2
585,457.8,1/30/24 14:47,18,0.37835,1.10302,17.77,18.79255,30,1,NPK+Disturbance,1,2,4,2,pm,2,2
586,457.8,1/30/24 14:48,18,0.379,1.17588,17.9,18.58567,30,1,NPK+Disturbance,1,2,4,2,pm,2,2
587,458.96,1/30/24 14:51,17,0.2841,1.2297,17.9,18.69363,30,1,NPK,1,2,4,2,pm,2,2
588,459.42,1/30/24 14:52,17,0.28522,1.21187,17.9,18.41275,30,1,NPK,1,2,4,2,pm,2,2
589,461.29,1/30/24 14:53,17,0.2854,1.08869,17.7,18.41206,30,1,NPK,1,2,4,2,pm,2,2
590,455.21,1/30/24 14:56,16,0.15565,0.79023,17.61,19.18228,30,1,Control,1,2,4,2,pm,2,2
591,456.04,1/30/24 14:57,16,0.2859,0.74804,17.99,19.68271,30,1,Control,1,2,4,2,pm,2,2
592,455.11,1/30/24 14:59,16,0.28867,0.79698,18.28333,19.30472,30,1,Control,1,2,4,2,pm,2,2
593,450.8,1/31/24 12:22,21,0.3642,1.06153,17.92,16.59841,31,1,NPK+Disturbance,1,3,5,3,pm,3,3
594,452.21,1/31/24 12:23,21,0.364,1.07733,17.45667,16.76073,31,1,NPK+Disturbance,1,3,5,3,pm,3,3
595,452.32,1/31/24 12:25,21,0.364,1.08618,17.235,16.28674,31,1,NPK+Disturbance,1,3,5,3,pm,3,3
596,452.1,1/31/24 12:34,22,0.3677,1.08239,16.93,16.44348,31,1,Control,1,3,5,3,pm,3,3
597,452.15,1/31/24 12:36,22,0.36977,0.98626,16.57,16.66239,31,1,Control,1,3,5,3,pm,3,3
598,452.32,1/31/24 12:37,22,0.3708,0.92241,16.28,16.45393,31,1,Control,1,3,5,3,pm,3,3
599,449.92,1/31/24 12:39,23,0.33403,0.67948,15.8,14.89565,31,1,Disturbance,1,3,5,3,pm,3,3
600,449.74,1/31/24 12:41,23,0.3321,0.69525,15.98,15.87258,31,1,Disturbance,1,3,5,3,pm,3,3
601,450.78,1/31/24 12:42,23,0.332,0.74605,16.06667,16.66684,31,1,Disturbance,1,3,5,3,pm,3,3
602,450.48,1/31/24 12:46,20,0.2665,0.69151,16.57333,16.67138,31,1,Disturbance,1,3,4,3,pm,3,3
603,450.53,1/31/24 12:47,20,0.39,0.66542,17,16.36782,31,1,Disturbance,1,3,4,3,pm,3,3
604,450.34,1/31/24 12:48,20,0.39,0.58406,17,15.96048,31,1,Disturbance,1,3,4,3,pm,3,3
605,452.02,1/31/24 12:52,19,0.20393,0.97001,16.73667,16.22226,31,1,NPK,1,3,4,3,pm,3,3
606,452.95,1/31/24 12:53,19,0.325,0.88435,16.69,16.52934,31,1,NPK,1,3,4,3,pm,3,3
607,452.86,1/31/24 12:54,19,0.32593,0.7397,16.5,16.50985,31,1,NPK,1,3,4,3,pm,3,3
608,453.8,1/31/24 12:58,18,0.25867,0.98335,16.2,14.65407,31,1,NPK+Disturbance,1,3,4,3,pm,3,3
609,456.12,1/31/24 12:59,18,0.388,1.0039,16.18333,15.06448,31,1,NPK+Disturbance,1,3,4,3,pm,3,3
610,453.27,1/31/24 13:00,18,0.388,0.94603,16,15.25638,31,1,NPK+Disturbance,1,3,4,3,pm,3,3
611,454.25,1/31/24 13:11,17,0.2824,1.15451,17.07,18.21309,31,1,NPK,1,3,4,3,pm,3,3
612,454.96,1/31/24 13:13,17,0.28895,1.11927,17.43,17.73353,31,1,NPK,1,3,4,3,pm,3,3
613,455.05,1/31/24 13:14,17,0.29033,1.13007,17.7,17.3104,31,1,NPK,1,3,4,3,pm,3,3
614,452.3,1/31/24 13:16,16,0.16658,0.81297,17.78333,17.80111,31,1,Control,1,3,4,3,pm,3,3
615,452.64,1/31/24 13:18,16,0.2691,0.76905,17.73,17.86068,31,1,Control,1,3,4,3,pm,3,3
616,453.82,1/31/24 13:19,16,0.26857,0.74506,17.5,17.91367,31,1,Control,1,3,4,3,pm,3,3
617,450.46,1/31/24 13:22,10,0.1827,0.54106,17.23,17.40448,31,1,NPK,1,3,2,3,pm,3,3
618,451.29,1/31/24 13:23,10,0.26513,0.5459,16.78667,17.80807,31,1,NPK,1,3,2,3,pm,3,3
619,450.94,1/31/24 13:24,10,0.266,0.59886,16.47333,17.94273,31,1,NPK,1,3,2,3,pm,3,3
620,452.19,1/31/24 13:27,11,0.34327,0.66195,16.25333,18.30813,31,1,NPK,1,3,3,3,pm,3,3
621,452.25,1/31/24 13:29,11,0.34797,0.63329,16.49333,17.79022,31,1,NPK,1,3,3,3,pm,3,3
622,452.29,1/31/24 13:30,11,0.349,0.68918,16.57667,18.11866,31,1,NPK,1,3,3,3,pm,3,3
623,448.82,1/31/24 13:33,12,0.26582,0.71376,16.76833,17.31338,31,1,Disturbance,1,3,3,3,pm,3,3
624,449.11,1/31/24 13:34,12,0.39,0.56318,17.02,17.43083,31,1,Disturbance,1,3,3,3,pm,3,3
625,449.63,1/31/24 13:35,12,0.39,0.56931,17.2,17.12655,31,1,Disturbance,1,3,3,3,pm,3,3
626,450.92,1/31/24 13:38,15,0.20667,0.63039,17.3,17.92164,31,1,Control,1,3,3,3,pm,3,3
627,450.64,1/31/24 13:39,15,0.3153,0.55192,17.52,19.14502,31,1,Control,1,3,3,3,pm,3,3
628,451.64,1/31/24 13:40,15,0.318,0.51624,17.7,19.74995,31,1,Control,1,3,3,3,pm,3,3
629,457.08,1/31/24 13:44,3,0.34815,1.3175,17.815,19.8026,31,1,NPK,1,3,1,3,pm,3,3
630,456.85,1/31/24 13:46,3,0.35,1.197,18.16333,20.36172,31,1,NPK,1,3,1,3,pm,3,3
631,455.62,1/31/24 13:47,3,0.35075,1.36635,18.45,20.06333,31,1,NPK,1,3,1,3,pm,3,3
632,449.09,1/31/24 13:50,2,0.36437,0.56348,18.6,18.6057,31,1,NPK,1,3,1,3,pm,3,3
633,449.42,1/31/24 13:52,2,0.366,0.58507,18.6,19.20482,31,1,NPK,1,3,1,3,pm,3,3
634,449.3,1/31/24 13:53,2,0.36603,0.53103,18.8,19.23227,31,1,NPK,1,3,1,3,pm,3,3
635,449.93,1/31/24 13:55,1,0.3035,0.57143,18.96,19.49267,31,1,Disturbance,1,3,1,3,pm,3,3
636,449.93,1/31/24 13:57,1,0.307,0.74666,19.24333,19.23606,31,1,Disturbance,1,3,1,3,pm,3,3
637,450.13,1/31/24 13:58,1,0.309,0.50831,19.3,18.93718,31,1,Disturbance,1,3,1,3,pm,3,3
638,453.87,1/31/24 14:14,13,0.32045,1.12867,20.09333,18.51922,31,1,NPK+Disturbance,1,3,3,3,pm,3,3
639,453,1/31/24 14:16,13,0.3229,1.05237,20.48,19.33735,31,1,NPK+Disturbance,1,3,3,3,pm,3,3
640,453.62,1/31/24 14:17,13,0.32395,1.06172,20.7,19.52008,31,1,NPK+Disturbance,1,3,3,3,pm,3,3
641,450.13,1/31/24 14:20,14,0.189,0.51218,20.42,17.82739,31,1,NPK,1,3,3,3,pm,3,3
642,451.69,1/31/24 14:21,14,0.27523,0.33604,20.27667,17.41069,31,1,NPK,1,3,3,3,pm,3,3
643,450.37,1/31/24 14:22,14,0.277,0.46265,19.9918,17.6116,31,1,NPK,1,3,3,3,pm,3,3
644,454.09,1/31/24 14:25,24,0.2912,0.9541,19.52667,18.80193,31,1,NPK,1,3,5,3,pm,3,3
645,453.2,1/31/24 14:26,24,0.33728,0.8168,19.24333,19.15729,31,1,NPK,1,3,5,3,pm,3,3
646,453.56,1/31/24 14:28,24,0.33728,0.80817,19.1,19.09838,31,1,NPK,1,3,5,3,pm,3,3
647,452.88,1/31/24 14:30,25,0.08225,0.84655,4.745,20.24866,31,1,NPK,1,3,5,3,pm,3,3
648,455.19,1/31/24 14:31,25,0.31453,0.8362,19.1,21.52156,31,1,NPK,1,3,5,3,pm,3,3
649,453.14,1/31/24 14:33,25,0.3169,0.75544,19.29,21.61374,31,1,NPK,1,3,5,3,pm,3,3
650,451.99,1/31/24 14:44,7,0.19885,0.78431,18.46333,18.96831,31,1,Control,1,3,2,3,pm,3,3
651,452.36,1/31/24 14:45,7,0.29512,0.90108,18.62333,19.87817,31,1,Control,1,3,2,3,pm,3,3
652,451.92,1/31/24 14:46,7,0.29653,0.76533,18.8,19.77902,31,1,Control,1,3,2,3,pm,3,3
653,451.18,1/31/24 14:49,6,0.30298,0.8516,18.9,18.47495,31,1,NPK+Disturbance,1,3,2,3,pm,3,3
654,452.91,1/31/24 14:50,6,0.37123,0.80208,18.94667,18.8541,31,1,NPK+Disturbance,1,3,2,3,pm,3,3
655,452.1,1/31/24 14:52,6,0.372,0.92191,19.1,18.76386,31,1,NPK+Disturbance,1,3,2,3,pm,3,3
656,450.52,1/31/24 14:54,8,0.2397,0.77457,19.41333,19.13376,31,1,Disturbance,1,3,2,3,pm,3,3
657,451.11,1/31/24 14:55,8,0.30822,0.75354,19.94333,19.76563,31,1,Disturbance,1,3,2,3,pm,3,3
658,451.04,1/31/24 14:57,8,0.30837,0.80121,20.1,19.50435,31,1,Disturbance,1,3,2,3,pm,3,3
659,453.55,1/31/24 14:59,9,0.1771,0.80939,20.14667,18.90143,31,1,NPK,1,3,2,3,pm,3,3
660,454.14,1/31/24 15:00,9,0.2336,0.83397,19.82,18.74688,31,1,NPK,1,3,2,3,pm,3,3
661,453.9,1/31/24 15:02,9,0.2379,0.83046,19.37333,18.84368,31,1,NPK,1,3,2,3,pm,3,3
662,453.34,1/31/24 15:10,5,0.3347,1.07491,19.25333,17.62083,31,1,NPK+Disturbance,1,3,1,3,pm,3,3
663,453,1/31/24 15:12,5,0.337,0.94326,18.9,18.13245,31,1,NPK+Disturbance,1,3,1,3,pm,3,3
664,454.36,1/31/24 15:13,5,0.3369,0.90336,18.58,17.95937,31,1,NPK+Disturbance,1,3,1,3,pm,3,3
665,449.84,1/31/24 15:21,4,0.37105,0.5503,17.5,18.2395,31,1,Control,1,3,1,3,pm,3,3
666,450.92,1/31/24 15:22,4,0.37247,0.60996,17.5,19.02463,31,1,Control,1,3,1,3,pm,3,3
667,450.24,1/31/24 15:24,4,0.37392,0.58642,17.31667,18.72109,31,1,Control,1,3,1,3,pm,3,3
668,448.33,2/5/24 12:04,1,0.378,0.65314,12.35,11.4379,5,2,Disturbance,2,1,1,1,pm,4,4
669,449.95,2/5/24 12:05,1,0.378,0.25648,12.075,11.47356,5,2,Disturbance,2,1,1,1,pm,4,4
670,450.51,2/5/24 12:07,1,0.378,0.28379,12,11.61647,5,2,Disturbance,2,1,1,1,pm,4,4
671,450.5,2/5/24 12:09,2,0.3044,0.3508,11.9,12.42113,5,2,NPK,2,1,1,1,pm,4,4
672,451.08,2/5/24 12:11,2,0.3092,0.32774,11.9,12.21336,5,2,NPK,2,1,1,1,pm,4,4
673,451.2,2/5/24 12:12,2,0.3139,0.28328,11.9,12.29453,5,2,NPK,2,1,1,1,pm,4,4
674,456.24,2/5/24 12:14,3,0.33687,0.77268,12.10667,13.37572,5,2,NPK,2,1,1,1,pm,4,4
675,457.93,2/5/24 12:16,3,0.34473,0.73538,12.605,13.54886,5,2,NPK,2,1,1,1,pm,4,4
676,456.55,2/5/24 12:17,3,0.3463,0.76831,12.8,13.52981,5,2,NPK,2,1,1,1,pm,4,4
677,452.38,2/5/24 12:20,13,0.36567,0.61951,12.93333,12.79529,5,2,NPK+Disturbance,2,1,3,1,pm,4,4
678,453.75,2/5/24 12:21,13,0.36975,0.63318,12.8,12.84007,5,2,NPK+Disturbance,2,1,3,1,pm,4,4
679,454.59,2/5/24 12:22,13,0.371,0.51405,12.7,12.7912,5,2,NPK+Disturbance,2,1,3,1,pm,4,4
680,452.75,2/5/24 12:25,14,0.30575,0.35791,12.7,12.87592,5,2,NPK,2,1,3,1,pm,4,4
681,451.78,2/5/24 12:27,14,0.31168,0.41983,12.7,12.57939,5,2,NPK,2,1,3,1,pm,4,4
682,451.87,2/5/24 12:28,14,0.31588,0.32178,12.71167,12.79725,5,2,NPK,2,1,3,1,pm,4,4
683,453.14,2/5/24 12:31,24,0.23307,0.77675,13.19,14.70336,5,2,NPK,2,1,5,1,pm,4,4
684,455.25,2/5/24 12:32,24,0.36805,0.78168,13.4,14.51748,5,2,NPK,2,1,5,1,pm,4,4
685,453.62,2/5/24 12:34,24,0.369,0.74766,13.44833,14.76388,5,2,NPK,2,1,5,1,pm,4,4
686,455.3,2/5/24 12:36,25,0.264,0.98107,13.77333,16.38224,5,2,NPK,2,1,5,1,pm,4,4
